timestamp_utc,timestamp_iso,out_dir,json_path,manifest_path,selection_mode,weight_mode,det_model,omega_m0,omega_k0,z_max,H0_min,H0_max,H0_n,H0_step,n_events,n_events_skipped,gate2_pass,H0_map,H0_map_at_edge,p16,p50,p84,mean,sd,pop_z_mode,pop_z_k,pop_mass_mode,pop_m1_alpha,pop_m_min,pop_m_max,pop_q_beta,pop_m_taper_delta,pop_m_peak,pop_m_peak_sigma,pop_m_peak_frac,selection_include_h0_volume_scaling,pop_z_include_h0_volume_scaling,include_pdet_in_event_term,importance_smoothing,importance_truncate_tau,event_qc_mode,event_min_finite_frac,params_json
20260202_050756UTC,2026-02-02T05:07:56+00:00,outputs/siren_gate2_gr_h0_full_mmax90_20260202,outputs/siren_gate2_gr_h0_full_mmax90_20260202/json/gr_h0_selection_off.json,outputs/siren_gate2_gr_h0_full_mmax90_20260202/json/manifest.json,off,,,0.31,0.0,2.0,40.0,120.0,161,0.5,32,1,False,50.5,False,47.82569194846772,49.4746569598706,50.22077119184252,49.291108688936816,1.3909402232574704,none,0.0,powerlaw_q,2.3,2.0,90.0,0.0,,,,,False,False,False,,,skip,,"{""H0_max"": 120.0, ""H0_min"": 40.0, ""H0_n"": 161, ""det_model"": null, ""event_qc_mode"": ""skip"", ""method"": ""gr_h0_grid_hierarchical_pe"", ""n_events"": 32, ""n_events_skipped"": 1, ""omega_k0"": 0.0, ""omega_m0"": 0.31, ""population"": {""pop_m1_alpha"": 2.3, ""pop_m_max"": 90.0, ""pop_m_min"": 2.0, ""pop_mass_mode"": ""powerlaw_q"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""none""}, ""prior"": ""uniform"", ""selection_ifar_threshold_yr"": 1.0, ""selection_mode"": ""off"", ""weight_mode"": null, ""z_max"": 2.0}"
20260202_050756UTC,2026-02-02T05:07:56+00:00,outputs/siren_gate2_gr_h0_full_mmax90_20260202,outputs/siren_gate2_gr_h0_full_mmax90_20260202/json/gr_h0_selection_on_inv_sampling_pdf.json,outputs/siren_gate2_gr_h0_full_mmax90_20260202/json/manifest.json,on,inv_sampling_pdf,snr_binned,0.31,0.0,2.0,40.0,120.0,161,0.5,32,1,False,50.5,False,42.86812663508511,47.004432581557296,49.552322528134376,46.65169592625821,2.9809535543793633,none,0.0,powerlaw_q,2.3,2.0,90.0,0.0,,,,,False,False,False,,,skip,,"{""H0_max"": 120.0, ""H0_min"": 40.0, ""H0_n"": 161, ""det_model"": ""snr_binned"", ""event_qc_mode"": ""skip"", ""method"": ""gr_h0_grid_hierarchical_pe"", ""n_events"": 32, ""n_events_skipped"": 1, ""omega_k0"": 0.0, ""omega_m0"": 0.31, ""population"": {""pop_m1_alpha"": 2.3, ""pop_m_max"": 90.0, ""pop_m_min"": 2.0, ""pop_mass_mode"": ""powerlaw_q"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""none""}, ""prior"": ""uniform"", ""selection_alpha"": {""det_model"": ""snr_binned"", ""method"": ""o3a_injections_snr_rescale_gr_h0_grid"", ""n_injections_used"": 207564, ""pop_m1_alpha"": 2.3, ""pop_m_max"": 90.0, ""pop_m_min"": 2.0, ""pop_mass_mode"": ""powerlaw_q"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""none"", ""snr_binned_nbins"": 200, ""snr_threshold"": null, ""weight_mode"": ""inv_sampling_pdf"", ""z_max"": 2.0}, ""selection_ifar_threshold_yr"": 1.0, ""selection_mode"": ""on"", ""weight_mode"": ""inv_sampling_pdf"", ""z_max"": 2.0}"
20260202_050827UTC,2026-02-02T05:08:27+00:00,outputs/siren_gate2_gr_h0_full_mmin0p5_20260202,outputs/siren_gate2_gr_h0_full_mmin0p5_20260202/json/gr_h0_selection_off.json,outputs/siren_gate2_gr_h0_full_mmin0p5_20260202/json/manifest.json,off,,,0.31,0.0,2.0,40.0,120.0,161,0.5,33,0,False,120.0,False,114.3240450120483,117.8179012267235,119.44599796268399,117.15615549619214,3.0126247648609614,none,0.0,powerlaw_q,2.3,0.5,200.0,0.0,,,,,False,False,False,,,skip,,"{""H0_max"": 120.0, ""H0_min"": 40.0, ""H0_n"": 161, ""det_model"": null, ""event_qc_mode"": ""skip"", ""method"": ""gr_h0_grid_hierarchical_pe"", ""n_events"": 33, ""n_events_skipped"": 0, ""omega_k0"": 0.0, ""omega_m0"": 0.31, ""population"": {""pop_m1_alpha"": 2.3, ""pop_m_max"": 200.0, ""pop_m_min"": 0.5, ""pop_mass_mode"": ""powerlaw_q"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""none""}, ""prior"": ""uniform"", ""selection_ifar_threshold_yr"": 1.0, ""selection_mode"": ""off"", ""weight_mode"": null, ""z_max"": 2.0}"
20260202_050827UTC,2026-02-02T05:08:27+00:00,outputs/siren_gate2_gr_h0_full_mmin0p5_20260202,outputs/siren_gate2_gr_h0_full_mmin0p5_20260202/json/gr_h0_selection_on_inv_sampling_pdf.json,outputs/siren_gate2_gr_h0_full_mmin0p5_20260202/json/manifest.json,on,inv_sampling_pdf,snr_binned,0.31,0.0,2.0,40.0,120.0,161,0.5,33,0,False,120.0,False,110.61147018082087,116.55850224880503,119.13823446904964,114.98920208874443,5.913860365741105,none,0.0,powerlaw_q,2.3,0.5,200.0,0.0,,,,,False,False,False,,,skip,,"{""H0_max"": 120.0, ""H0_min"": 40.0, ""H0_n"": 161, ""det_model"": ""snr_binned"", ""event_qc_mode"": ""skip"", ""method"": ""gr_h0_grid_hierarchical_pe"", ""n_events"": 33, ""n_events_skipped"": 0, ""omega_k0"": 0.0, ""omega_m0"": 0.31, ""population"": {""pop_m1_alpha"": 2.3, ""pop_m_max"": 200.0, ""pop_m_min"": 0.5, ""pop_mass_mode"": ""powerlaw_q"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""none""}, ""prior"": ""uniform"", ""selection_alpha"": {""det_model"": ""snr_binned"", ""method"": ""o3a_injections_snr_rescale_gr_h0_grid"", ""n_injections_used"": 465060, ""pop_m1_alpha"": 2.3, ""pop_m_max"": 200.0, ""pop_m_min"": 0.5, ""pop_mass_mode"": ""powerlaw_q"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""none"", ""snr_binned_nbins"": 200, ""snr_threshold"": null, ""weight_mode"": ""inv_sampling_pdf"", ""z_max"": 2.0}, ""selection_ifar_threshold_yr"": 1.0, ""selection_mode"": ""on"", ""weight_mode"": ""inv_sampling_pdf"", ""z_max"": 2.0}"
20260202_050901UTC,2026-02-02T05:09:01+00:00,outputs/siren_gate2_gr_h0_full_mmin5_mmax200_20260202,outputs/siren_gate2_gr_h0_full_mmin5_mmax200_20260202/json/gr_h0_selection_off.json,outputs/siren_gate2_gr_h0_full_mmin5_mmax200_20260202/json/manifest.json,off,,,0.31,0.0,2.0,40.0,120.0,161,0.5,30,3,False,120.0,False,113.72097576814846,117.58414322921885,119.38233709318492,116.8273322560007,3.326081860021573,none,0.0,powerlaw_q,2.3,5.0,200.0,0.0,,,,,False,False,False,,,skip,,"{""H0_max"": 120.0, ""H0_min"": 40.0, ""H0_n"": 161, ""det_model"": null, ""event_qc_mode"": ""skip"", ""method"": ""gr_h0_grid_hierarchical_pe"", ""n_events"": 30, ""n_events_skipped"": 3, ""omega_k0"": 0.0, ""omega_m0"": 0.31, ""population"": {""pop_m1_alpha"": 2.3, ""pop_m_max"": 200.0, ""pop_m_min"": 5.0, ""pop_mass_mode"": ""powerlaw_q"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""none""}, ""prior"": ""uniform"", ""selection_ifar_threshold_yr"": 1.0, ""selection_mode"": ""off"", ""weight_mode"": null, ""z_max"": 2.0}"
20260202_050901UTC,2026-02-02T05:09:01+00:00,outputs/siren_gate2_gr_h0_full_mmin5_mmax200_20260202,outputs/siren_gate2_gr_h0_full_mmin5_mmax200_20260202/json/gr_h0_selection_on_inv_sampling_pdf.json,outputs/siren_gate2_gr_h0_full_mmin5_mmax200_20260202/json/manifest.json,on,inv_sampling_pdf,snr_binned,0.31,0.0,2.0,40.0,120.0,161,0.5,30,3,False,120.0,False,108.82585404725683,115.957942303922,118.9982245188364,113.80879546364248,7.86209423936032,none,0.0,powerlaw_q,2.3,5.0,200.0,0.0,,,,,False,False,False,,,skip,,"{""H0_max"": 120.0, ""H0_min"": 40.0, ""H0_n"": 161, ""det_model"": ""snr_binned"", ""event_qc_mode"": ""skip"", ""method"": ""gr_h0_grid_hierarchical_pe"", ""n_events"": 30, ""n_events_skipped"": 3, ""omega_k0"": 0.0, ""omega_m0"": 0.31, ""population"": {""pop_m1_alpha"": 2.3, ""pop_m_max"": 200.0, ""pop_m_min"": 5.0, ""pop_mass_mode"": ""powerlaw_q"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""none""}, ""prior"": ""uniform"", ""selection_alpha"": {""det_model"": ""snr_binned"", ""method"": ""o3a_injections_snr_rescale_gr_h0_grid"", ""n_injections_used"": 195161, ""pop_m1_alpha"": 2.3, ""pop_m_max"": 200.0, ""pop_m_min"": 5.0, ""pop_mass_mode"": ""powerlaw_q"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""none"", ""snr_binned_nbins"": 200, ""snr_threshold"": null, ""weight_mode"": ""inv_sampling_pdf"", ""z_max"": 2.0}, ""selection_ifar_threshold_yr"": 1.0, ""selection_mode"": ""on"", ""weight_mode"": ""inv_sampling_pdf"", ""z_max"": 2.0}"
20260202_071201UTC,2026-02-02T07:12:01+00:00,outputs/siren_gate2_gr_h0_full_nomass_thresh_20260202_0648UTC,outputs/siren_gate2_gr_h0_full_nomass_thresh_20260202_0648UTC/json/gr_h0_selection_off.json,outputs/siren_gate2_gr_h0_full_nomass_thresh_20260202_0648UTC/json/manifest.json,off,,,0.31,0.0,2.0,40.0,120.0,161,0.5,33,0,False,120.0,True,116.39950683922454,118.6131796879184,119.63925925755372,118.28307717607173,1.9102057556607865,comoving_uniform,0.0,none,2.3,5.0,200.0,0.0,0.0,35.0,5.0,0.1,False,False,False,,,skip,0.99,"{""H0_max"": 120.0, ""H0_min"": 40.0, ""H0_n"": 161, ""det_model"": null, ""event_min_finite_frac"": 0.99, ""event_qc_mode"": ""skip"", ""method"": ""gr_h0_grid_hierarchical_pe"", ""n_events"": 33, ""n_events_skipped"": 0, ""omega_k0"": 0.0, ""omega_m0"": 0.31, ""population"": {""pop_m1_alpha"": 2.3, ""pop_m_max"": 200.0, ""pop_m_min"": 5.0, ""pop_m_peak"": 35.0, ""pop_m_peak_frac"": 0.1, ""pop_m_peak_sigma"": 5.0, ""pop_m_taper_delta"": 0.0, ""pop_mass_mode"": ""none"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""comoving_uniform""}, ""prior"": ""uniform"", ""selection_ifar_threshold_yr"": 1.0, ""selection_mode"": ""off"", ""weight_mode"": null, ""z_max"": 2.0}"
20260202_071201UTC,2026-02-02T07:12:01+00:00,outputs/siren_gate2_gr_h0_full_nomass_thresh_20260202_0648UTC,outputs/siren_gate2_gr_h0_full_nomass_thresh_20260202_0648UTC/json/gr_h0_selection_on_inv_sampling_pdf.json,outputs/siren_gate2_gr_h0_full_nomass_thresh_20260202_0648UTC/json/manifest.json,on,inv_sampling_pdf,threshold,0.31,0.0,2.0,40.0,120.0,161,0.5,33,0,False,120.0,True,106.08069540612959,114.61361791696524,118.59271158968548,112.75669397298097,6.991208585371082,comoving_uniform,0.0,none,2.3,5.0,200.0,0.0,0.0,35.0,5.0,0.1,False,False,False,,,skip,0.99,"{""H0_max"": 120.0, ""H0_min"": 40.0, ""H0_n"": 161, ""det_model"": ""threshold"", ""event_min_finite_frac"": 0.99, ""event_qc_mode"": ""skip"", ""method"": ""gr_h0_grid_hierarchical_pe"", ""n_events"": 33, ""n_events_skipped"": 0, ""omega_k0"": 0.0, ""omega_m0"": 0.31, ""population"": {""pop_m1_alpha"": 2.3, ""pop_m_max"": 200.0, ""pop_m_min"": 5.0, ""pop_m_peak"": 35.0, ""pop_m_peak_frac"": 0.1, ""pop_m_peak_sigma"": 5.0, ""pop_m_taper_delta"": 0.0, ""pop_mass_mode"": ""none"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""comoving_uniform""}, ""prior"": ""uniform"", ""selection_alpha"": {""det_model"": ""threshold"", ""method"": ""o3a_injections_snr_rescale_gr_h0_grid"", ""n_injections_used"": 512308, ""pop_m1_alpha"": 2.3, ""pop_m_max"": 200.0, ""pop_m_min"": 5.0, ""pop_m_peak"": 35.0, ""pop_m_peak_frac"": 0.1, ""pop_m_peak_sigma"": 5.0, ""pop_m_taper_delta"": 0.0, ""pop_mass_mode"": ""none"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""comoving_uniform"", ""snr_binned_nbins"": 200, ""snr_threshold"": 10.642217636108398, ""weight_mode"": ""inv_sampling_pdf"", ""z_max"": 2.0}, ""selection_ifar_threshold_yr"": 1.0, ""selection_mode"": ""on"", ""weight_mode"": ""inv_sampling_pdf"", ""z_max"": 2.0}"
20260202_064716UTC,2026-02-02T06:47:16+00:00,outputs/siren_gate2_gr_h0_full_peak_20260202_0638UTC,outputs/siren_gate2_gr_h0_full_peak_20260202_0638UTC/json/gr_h0_selection_off.json,outputs/siren_gate2_gr_h0_full_peak_20260202_0638UTC/json/manifest.json,off,,,0.31,0.0,2.0,40.0,120.0,161,0.5,33,0,False,120.0,True,115.78242183540463,118.36623648007878,119.58031981634664,117.95225484189876,2.2063372724113726,comoving_uniform,0.0,powerlaw_peak_q_smooth,2.3,5.0,80.0,0.0,3.0,35.0,5.0,0.1,False,False,False,,,skip,0.99,"{""H0_max"": 120.0, ""H0_min"": 40.0, ""H0_n"": 161, ""det_model"": null, ""event_min_finite_frac"": 0.99, ""event_qc_mode"": ""skip"", ""method"": ""gr_h0_grid_hierarchical_pe"", ""n_events"": 33, ""n_events_skipped"": 0, ""omega_k0"": 0.0, ""omega_m0"": 0.31, ""population"": {""pop_m1_alpha"": 2.3, ""pop_m_max"": 80.0, ""pop_m_min"": 5.0, ""pop_m_peak"": 35.0, ""pop_m_peak_frac"": 0.1, ""pop_m_peak_sigma"": 5.0, ""pop_m_taper_delta"": 3.0, ""pop_mass_mode"": ""powerlaw_peak_q_smooth"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""comoving_uniform""}, ""prior"": ""uniform"", ""selection_ifar_threshold_yr"": 1.0, ""selection_mode"": ""off"", ""weight_mode"": null, ""z_max"": 2.0}"
20260202_064716UTC,2026-02-02T06:47:16+00:00,outputs/siren_gate2_gr_h0_full_peak_20260202_0638UTC,outputs/siren_gate2_gr_h0_full_peak_20260202_0638UTC/json/gr_h0_selection_on_inv_sampling_pdf.json,outputs/siren_gate2_gr_h0_full_peak_20260202_0638UTC/json/manifest.json,on,inv_sampling_pdf,snr_binned,0.31,0.0,2.0,40.0,120.0,161,0.5,33,0,False,120.0,True,112.29678600933455,117.38087959051006,119.35454510580841,113.87122745040199,12.938590175011777,comoving_uniform,0.0,powerlaw_peak_q_smooth,2.3,5.0,80.0,0.0,3.0,35.0,5.0,0.1,False,False,False,,,skip,0.99,"{""H0_max"": 120.0, ""H0_min"": 40.0, ""H0_n"": 161, ""det_model"": ""snr_binned"", ""event_min_finite_frac"": 0.99, ""event_qc_mode"": ""skip"", ""method"": ""gr_h0_grid_hierarchical_pe"", ""n_events"": 33, ""n_events_skipped"": 0, ""omega_k0"": 0.0, ""omega_m0"": 0.31, ""population"": {""pop_m1_alpha"": 2.3, ""pop_m_max"": 80.0, ""pop_m_min"": 5.0, ""pop_m_peak"": 35.0, ""pop_m_peak_frac"": 0.1, ""pop_m_peak_sigma"": 5.0, ""pop_m_taper_delta"": 3.0, ""pop_mass_mode"": ""powerlaw_peak_q_smooth"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""comoving_uniform""}, ""prior"": ""uniform"", ""selection_alpha"": {""det_model"": ""snr_binned"", ""method"": ""o3a_injections_snr_rescale_gr_h0_grid"", ""n_injections_used"": 512308, ""pop_m1_alpha"": 2.3, ""pop_m_max"": 80.0, ""pop_m_min"": 5.0, ""pop_m_peak"": 35.0, ""pop_m_peak_frac"": 0.1, ""pop_m_peak_sigma"": 5.0, ""pop_m_taper_delta"": 3.0, ""pop_mass_mode"": ""powerlaw_peak_q_smooth"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""comoving_uniform"", ""snr_binned_nbins"": 200, ""snr_threshold"": null, ""weight_mode"": ""inv_sampling_pdf"", ""z_max"": 2.0}, ""selection_ifar_threshold_yr"": 1.0, ""selection_mode"": ""on"", ""weight_mode"": ""inv_sampling_pdf"", ""z_max"": 2.0}"
20260202_065022UTC,2026-02-02T06:50:22+00:00,outputs/siren_gate2_gr_h0_full_peak_thresh_20260202_0640UTC,outputs/siren_gate2_gr_h0_full_peak_thresh_20260202_0640UTC/json/gr_h0_selection_off.json,outputs/siren_gate2_gr_h0_full_peak_thresh_20260202_0640UTC/json/manifest.json,off,,,0.31,0.0,2.0,40.0,120.0,161,0.5,33,0,False,120.0,True,115.78242183540463,118.36623648007878,119.58031981634664,117.95225484189876,2.2063372724113726,comoving_uniform,0.0,powerlaw_peak_q_smooth,2.3,5.0,80.0,0.0,3.0,35.0,5.0,0.1,False,False,False,,,skip,0.99,"{""H0_max"": 120.0, ""H0_min"": 40.0, ""H0_n"": 161, ""det_model"": null, ""event_min_finite_frac"": 0.99, ""event_qc_mode"": ""skip"", ""method"": ""gr_h0_grid_hierarchical_pe"", ""n_events"": 33, ""n_events_skipped"": 0, ""omega_k0"": 0.0, ""omega_m0"": 0.31, ""population"": {""pop_m1_alpha"": 2.3, ""pop_m_max"": 80.0, ""pop_m_min"": 5.0, ""pop_m_peak"": 35.0, ""pop_m_peak_frac"": 0.1, ""pop_m_peak_sigma"": 5.0, ""pop_m_taper_delta"": 3.0, ""pop_mass_mode"": ""powerlaw_peak_q_smooth"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""comoving_uniform""}, ""prior"": ""uniform"", ""selection_ifar_threshold_yr"": 1.0, ""selection_mode"": ""off"", ""weight_mode"": null, ""z_max"": 2.0}"
20260202_065022UTC,2026-02-02T06:50:22+00:00,outputs/siren_gate2_gr_h0_full_peak_thresh_20260202_0640UTC,outputs/siren_gate2_gr_h0_full_peak_thresh_20260202_0640UTC/json/gr_h0_selection_on_inv_sampling_pdf.json,outputs/siren_gate2_gr_h0_full_peak_thresh_20260202_0640UTC/json/manifest.json,on,inv_sampling_pdf,threshold,0.31,0.0,2.0,40.0,120.0,161,0.5,33,0,True,56.5,False,48.24617763189684,57.672412397832886,68.38133323513324,61.69466268335269,17.656654332192947,comoving_uniform,0.0,powerlaw_peak_q_smooth,2.3,5.0,80.0,0.0,3.0,35.0,5.0,0.1,False,False,False,,,skip,0.99,"{""H0_max"": 120.0, ""H0_min"": 40.0, ""H0_n"": 161, ""det_model"": ""threshold"", ""event_min_finite_frac"": 0.99, ""event_qc_mode"": ""skip"", ""method"": ""gr_h0_grid_hierarchical_pe"", ""n_events"": 33, ""n_events_skipped"": 0, ""omega_k0"": 0.0, ""omega_m0"": 0.31, ""population"": {""pop_m1_alpha"": 2.3, ""pop_m_max"": 80.0, ""pop_m_min"": 5.0, ""pop_m_peak"": 35.0, ""pop_m_peak_frac"": 0.1, ""pop_m_peak_sigma"": 5.0, ""pop_m_taper_delta"": 3.0, ""pop_mass_mode"": ""powerlaw_peak_q_smooth"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""comoving_uniform""}, ""prior"": ""uniform"", ""selection_alpha"": {""det_model"": ""threshold"", ""method"": ""o3a_injections_snr_rescale_gr_h0_grid"", ""n_injections_used"": 512308, ""pop_m1_alpha"": 2.3, ""pop_m_max"": 80.0, ""pop_m_min"": 5.0, ""pop_m_peak"": 35.0, ""pop_m_peak_frac"": 0.1, ""pop_m_peak_sigma"": 5.0, ""pop_m_taper_delta"": 3.0, ""pop_mass_mode"": ""powerlaw_peak_q_smooth"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""comoving_uniform"", ""snr_binned_nbins"": 200, ""snr_threshold"": 9.265459060668945, ""weight_mode"": ""inv_sampling_pdf"", ""z_max"": 2.0}, ""selection_ifar_threshold_yr"": 1.0, ""selection_mode"": ""on"", ""weight_mode"": ""inv_sampling_pdf"", ""z_max"": 2.0}"
20260202_065150UTC,2026-02-02T06:51:50+00:00,outputs/siren_gate2_gr_h0_full_peak_thresh_unweighted_20260202_0642UTC,outputs/siren_gate2_gr_h0_full_peak_thresh_unweighted_20260202_0642UTC/json/gr_h0_selection_off.json,outputs/siren_gate2_gr_h0_full_peak_thresh_unweighted_20260202_0642UTC/json/manifest.json,off,,,0.31,0.0,2.0,40.0,120.0,161,0.5,33,0,False,120.0,True,115.78242183540463,118.36623648007878,119.58031981634664,117.95225484189876,2.2063372724113726,comoving_uniform,0.0,powerlaw_peak_q_smooth,2.3,5.0,80.0,0.0,3.0,35.0,5.0,0.1,False,False,False,,,skip,0.99,"{""H0_max"": 120.0, ""H0_min"": 40.0, ""H0_n"": 161, ""det_model"": null, ""event_min_finite_frac"": 0.99, ""event_qc_mode"": ""skip"", ""method"": ""gr_h0_grid_hierarchical_pe"", ""n_events"": 33, ""n_events_skipped"": 0, ""omega_k0"": 0.0, ""omega_m0"": 0.31, ""population"": {""pop_m1_alpha"": 2.3, ""pop_m_max"": 80.0, ""pop_m_min"": 5.0, ""pop_m_peak"": 35.0, ""pop_m_peak_frac"": 0.1, ""pop_m_peak_sigma"": 5.0, ""pop_m_taper_delta"": 3.0, ""pop_mass_mode"": ""powerlaw_peak_q_smooth"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""comoving_uniform""}, ""prior"": ""uniform"", ""selection_ifar_threshold_yr"": 1.0, ""selection_mode"": ""off"", ""weight_mode"": null, ""z_max"": 2.0}"
20260202_065150UTC,2026-02-02T06:51:50+00:00,outputs/siren_gate2_gr_h0_full_peak_thresh_unweighted_20260202_0642UTC,outputs/siren_gate2_gr_h0_full_peak_thresh_unweighted_20260202_0642UTC/json/gr_h0_selection_on_inv_sampling_pdf.json,outputs/siren_gate2_gr_h0_full_peak_thresh_unweighted_20260202_0642UTC/json/manifest.json,on,inv_sampling_pdf,threshold,0.31,0.0,2.0,40.0,120.0,161,0.5,33,0,True,52.0,False,48.20296832707925,56.31732310344242,66.86865329540345,57.5325846227882,9.289857786932599,comoving_uniform,0.0,powerlaw_peak_q_smooth,2.3,5.0,80.0,0.0,3.0,35.0,5.0,0.1,False,False,False,,,skip,0.99,"{""H0_max"": 120.0, ""H0_min"": 40.0, ""H0_n"": 161, ""det_model"": ""threshold"", ""event_min_finite_frac"": 0.99, ""event_qc_mode"": ""skip"", ""method"": ""gr_h0_grid_hierarchical_pe"", ""n_events"": 33, ""n_events_skipped"": 0, ""omega_k0"": 0.0, ""omega_m0"": 0.31, ""population"": {""pop_m1_alpha"": 2.3, ""pop_m_max"": 80.0, ""pop_m_min"": 5.0, ""pop_m_peak"": 35.0, ""pop_m_peak_frac"": 0.1, ""pop_m_peak_sigma"": 5.0, ""pop_m_taper_delta"": 3.0, ""pop_mass_mode"": ""powerlaw_peak_q_smooth"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""comoving_uniform""}, ""prior"": ""uniform"", ""selection_alpha"": {""det_model"": ""threshold"", ""method"": ""o3a_injections_snr_rescale_gr_h0_grid"", ""n_injections_used"": 512308, ""pop_m1_alpha"": 2.3, ""pop_m_max"": 80.0, ""pop_m_min"": 5.0, ""pop_m_peak"": 35.0, ""pop_m_peak_frac"": 0.1, ""pop_m_peak_sigma"": 5.0, ""pop_m_taper_delta"": 3.0, ""pop_mass_mode"": ""powerlaw_peak_q_smooth"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""comoving_uniform"", ""snr_binned_nbins"": 200, ""snr_threshold"": 10.642217636108398, ""weight_mode"": ""inv_sampling_pdf"", ""z_max"": 2.0}, ""selection_ifar_threshold_yr"": 1.0, ""selection_mode"": ""on"", ""weight_mode"": ""inv_sampling_pdf"", ""z_max"": 2.0}"
20260202_042526UTC,2026-02-02T04:25:26+00:00,outputs/siren_gate2_gr_h0_full_pop_20260202_042506UTC,outputs/siren_gate2_gr_h0_full_pop_20260202_042506UTC/json/gr_h0_selection_off.json,outputs/siren_gate2_gr_h0_full_pop_20260202_042506UTC/json/manifest.json,off,,,0.31,0.0,0.6200000000000001,40.0,120.0,161,0.5,33,,False,40.0,False,,,,,,comoving_uniform,0.0,powerlaw_q,2.3,5.0,80.0,0.0,,,,,False,False,False,,,,,"{""H0_max"": 120.0, ""H0_min"": 40.0, ""H0_n"": 161, ""det_model"": null, ""method"": ""gr_h0_grid_hierarchical_pe"", ""n_events"": 33, ""omega_k0"": 0.0, ""omega_m0"": 0.31, ""population"": {""pop_m1_alpha"": 2.3, ""pop_m_max"": 80.0, ""pop_m_min"": 5.0, ""pop_mass_mode"": ""powerlaw_q"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""comoving_uniform""}, ""prior"": ""uniform"", ""selection_ifar_threshold_yr"": 1.0, ""selection_mode"": ""off"", ""weight_mode"": null, ""z_max"": 0.6200000000000001}"
20260202_042526UTC,2026-02-02T04:25:26+00:00,outputs/siren_gate2_gr_h0_full_pop_20260202_042506UTC,outputs/siren_gate2_gr_h0_full_pop_20260202_042506UTC/json/gr_h0_selection_on_inv_sampling_pdf.json,outputs/siren_gate2_gr_h0_full_pop_20260202_042506UTC/json/manifest.json,on,inv_sampling_pdf,snr_binned,0.31,0.0,0.6200000000000001,40.0,120.0,161,0.5,33,,False,40.0,False,,,,,,comoving_uniform,0.0,powerlaw_q,2.3,5.0,80.0,0.0,,,,,False,False,False,,,,,"{""H0_max"": 120.0, ""H0_min"": 40.0, ""H0_n"": 161, ""det_model"": ""snr_binned"", ""method"": ""gr_h0_grid_hierarchical_pe"", ""n_events"": 33, ""omega_k0"": 0.0, ""omega_m0"": 0.31, ""population"": {""pop_m1_alpha"": 2.3, ""pop_m_max"": 80.0, ""pop_m_min"": 5.0, ""pop_mass_mode"": ""powerlaw_q"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""comoving_uniform""}, ""prior"": ""uniform"", ""selection_alpha"": {""det_model"": ""snr_binned"", ""method"": ""o3a_injections_snr_rescale_gr_h0_grid"", ""n_injections_used"": 70139, ""pop_m1_alpha"": 2.3, ""pop_m_max"": 80.0, ""pop_m_min"": 5.0, ""pop_mass_mode"": ""powerlaw_q"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""comoving_uniform"", ""snr_binned_nbins"": 200, ""snr_threshold"": null, ""weight_mode"": ""inv_sampling_pdf"", ""z_max"": 0.6200000000000001}, ""selection_ifar_threshold_yr"": 1.0, ""selection_mode"": ""on"", ""weight_mode"": ""inv_sampling_pdf"", ""z_max"": 0.6200000000000001}"
