out_dir,json_path,selection_mode,det_model,weight_mode,pop_z_mode,pop_mass_mode,n_events,H0_min,H0_max,H0_n,H0_map,H0_edge,slope_event,slope_sel,slope_total,delta_event,delta_sel,delta_total,exp_event_per_event
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0115.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,55.359102005389886,-20.47407684207563,34.88502516331426,95.68052296633364,-49.71197571996041,45.96854724637323,1.8015045901792837
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0116.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,65.9009140080425,-21.189636351627737,44.71127765641477,111.49241380903864,-49.04482336006714,62.44759044897148,2.09921611024037
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0117.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,52.27905699288234,-19.12204167999629,33.15701531288605,92.97748413390397,-46.88625742517773,46.09122670872625,1.7506108793895934
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0118.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,63.41757636316346,-25.769529530072646,37.64804683309083,105.09451009250266,-54.359752523995304,50.73475756850736,1.9787542591181702
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0119.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,56.952997512435665,-22.60863510915332,34.34436240328234,96.10160771590557,-50.69258021889476,45.409027497010804,1.8094329133707785
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0120.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,60.88960481419366,-23.141648772272966,37.74795604192071,101.78362401087082,-51.3157890482901,50.46783496258073,1.9164157989101385
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0121.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,60.15133645485791,-23.055661680931234,37.09567477392668,101.18857636634982,-51.96711984367527,49.22145652267456,1.9052120446898866
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0122.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,52.610633059050265,-22.87135610384927,29.739276955201003,89.25568609112062,-50.07041027893014,39.185275812190476,1.680535632621203
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0123.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,63.63143813695619,-20.860314491332993,42.77112364562319,108.05128514532021,-48.5947144394926,59.45657070582762,2.034425399540894
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0124.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,59.02522310630158,-21.14224612969293,37.882976976608646,100.98761709206232,-49.85537543924968,51.132241652812645,1.9014283168856876
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0125.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,52.686394341089375,-23.564108215884325,29.122286125205044,88.96157681298182,-50.7781558006886,38.183421012293216,1.6749980456792106
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0126.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,56.783935885028626,-18.949748178824173,37.83418770620445,98.8720062208342,-47.448524870033786,51.423481350800415,1.861594894393926
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0127.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,59.29177900965111,-22.481336174762134,36.810442834888974,100.08488538320384,-51.36800243259918,48.71688295060466,1.8844313851508856
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0128.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,57.77777113301028,-21.597055774517358,36.180715358492925,98.27797056416232,-50.28444462725796,47.99352593690435,1.85041019421622
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0129.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,56.69526744778727,-20.711317987970205,35.98394945981708,97.28808334756664,-49.653658866855594,47.63442448071105,1.831772269702739
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0130.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,53.8352837713879,-18.180273381987373,35.655010389400516,95.5509208547875,-45.899208336701605,49.6517125180859,1.7990643986793955
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0131.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,60.53498302646671,-21.5438312885505,38.99115173791622,103.10168986526742,-50.21095381593087,52.89073604933655,1.9412327795582223
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0132.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,57.77777113301028,-21.597055774517358,36.180715358492925,98.27797056416232,-50.28444462725796,47.99352593690435,1.85041019421622
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0133.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,53.11644983989261,-20.849722307256474,32.266727532636146,91.19980109909532,-49.10501540828678,42.094785690808564,1.7171400741744247
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0134.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,59.828111736199794,-24.525243468532626,35.302868267667165,100.08085629374457,-53.554618750192994,46.52623754355159,1.8843555241195065
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0135.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,56.053576084599534,-21.774026321824245,34.27954976277529,95.17836219487323,-50.299852435851335,44.878509759021895,1.7920497407831093
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0136.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,53.4369478320003,-20.478370764769775,32.958577067230536,92.46948617841271,-48.9470799227833,43.522406255629406,1.7410461255583334
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0137.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,61.50688453774599,-24.001722389660834,37.50516214808516,102.67981567159839,-52.673833479238034,50.00598219236037,1.9332895924516849
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0138.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,57.026046493645666,-20.996071521090883,36.029974972554776,97.62312181502611,-49.98564824186012,47.637473573165984,1.8380804849831598
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0139.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,59.434129208029695,-21.26363735716374,38.17049185086596,101.3469963019798,-49.94179879520361,51.40519750677619,1.9081948277304197
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0140.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,63.040227557978085,-24.635149655178793,38.40507790279929,104.70125358215603,-53.35681571690573,51.34443786525029,1.9713498952357047
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0141.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,62.68623353361307,-21.911450662113143,40.77478287149991,105.49636955948321,-50.649636196533585,54.84673336294963,1.9863206023187312
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0142.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,59.12576140502961,-24.17832407826561,34.94743732676398,99.10971491464203,-52.93338469911082,46.17633021553121,1.8660705524457848
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0143.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,58.630904964938324,-23.43598589753026,35.19491906740806,98.15716889558976,-51.5041847314759,46.65298416411387,1.848135700372668
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0144.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,59.36982031585894,-22.999670421193414,36.37014989466553,99.84726091749107,-50.61239890682916,49.23486201066191,1.8799573129735094
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0145.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,57.87075605178424,-22.774627026237585,35.09612902554665,97.78025210727185,-51.51597248414683,46.26427962312501,1.8410389861907306
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0146.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,60.362055943191756,-22.088672540478413,38.27338340271333,101.65701842207723,-50.85365904564679,50.803359376430436,1.914032026933534
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0147.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,59.43711492739618,-23.346658738588904,36.09045618880729,99.86448165427153,-52.16344719971544,47.701034454556094,1.880281550711708
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0148.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,60.44568794692829,-22.925247388409215,37.52044055851907,101.30901727535229,-51.3214028344391,49.98761444091319,1.9074797460327155
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0149.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,62.572002791183635,-20.631955750795456,41.940047040388166,105.6276504401059,-49.63542267024021,55.99222776986569,1.9887924022390533
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0150.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,52.751281192596515,-21.90617569962177,30.845105492974735,89.94752446075384,-49.80788386707344,40.13964059368041,1.6935617946855026
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0151.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,56.306030408734365,-20.843838228061223,35.46219218067315,97.1247340112945,-49.36204961361306,47.762684397681454,1.828696674273557
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0152.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,53.25875687862085,-18.26498281356646,34.99377406505438,93.23602644838729,-45.37259141615709,47.8634350322302,1.7554787997547565
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0153.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,60.40127377351983,-23.61704531806464,36.784228455455185,100.8677301746701,-52.029614679621005,48.8381154950491,1.8991710462804618
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0154.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,70.52348694146475,-22.33119602999513,48.19229091146962,117.24203233593167,-50.433091825267304,66.80894051066436,2.207471833002485
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0155.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,46.51630828989791,-20.78072985816666,25.735578431731255,81.52445380204901,-49.49464678179481,32.0298070202542,1.5349694293364917
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0156.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,59.63179682756163,-22.20266168896403,37.429135138597594,100.27075780419815,-50.500658532493716,49.77009927170444,1.8879310526822473
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0157.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,59.4004533624851,-21.999766663066712,37.400686699418394,100.67350753509548,-50.897786655918175,49.7757208791773,1.8955141580668227
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0158.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,63.75095809812845,-20.504348052677457,43.246610045451,108.64538643958011,-49.09040373386066,59.55498270571946,2.0456113355648564
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0159.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,56.29383468028783,-19.133185830272055,37.16064885001576,98.37760235210527,-48.091590356688585,50.286011995416686,1.852286094532632
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0160.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,53.63775083474264,-22.76527577425669,30.87247506048596,90.60887195379297,-50.04893867618531,40.559933277607655,1.7060138644221277
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0161.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,58.354108484698855,-22.56378306882332,35.79032541587554,98.10701000490387,-50.70891379792015,47.39809620698372,1.8471912921586708
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0162.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,59.55888754405625,-23.617004260220373,35.94188328383587,99.67708959357563,-51.63215476313923,48.0449348304364,1.8767532709005117
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0163.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,64.68121805985841,-20.85149405933787,43.82972400052053,110.37948603106072,-49.44883960586673,60.930646425193984,2.078261537267658
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0164.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,57.30997734432527,-23.214486338115933,34.09549100620934,96.26700293942451,-51.69853564398252,44.568467295442005,1.8125470294429487
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0165.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,47.7486556833072,-20.667321858967085,27.081333824340117,81.42528003659228,-45.71220039209037,35.7130796445019,1.5331021528192164
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0166.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,58.94559824653949,-19.312194933132364,39.633403313407136,102.00470773632237,-48.14762774586001,53.85707999046236,1.920578436549097
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0167.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,57.673047108508925,-23.011644792067255,34.66140231644168,96.8925777980761,-51.25226141568911,45.640316382387006,1.8243255601660522
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0168.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,67.50773034654497,-24.859778561955366,42.6479517845896,111.69733836486137,-53.81516057919197,57.8821777856694,2.103074497679211
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0169.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,63.72501437669419,-19.991722620030274,43.733291756663924,109.93020634080226,-48.461778774484856,61.4684275663174,2.0698023503905154
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0170.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,55.131786053750886,-22.84738622522639,32.284399828524485,92.69536759823079,-49.36560155340851,43.32976604482227,1.7452990957765424
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0171.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,60.35408569961776,-20.934365444563962,39.41972025505381,102.59414955117231,-49.14237637100296,53.451773180169354,1.9316766423508087
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0172.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,62.73745221980444,-22.699689659599603,40.03776256020483,105.21564732456085,-51.75300671727394,53.4626406072869,1.9810350710622189
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0173.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,58.609279642490634,-20.150382518504554,38.45889712398608,99.99630028440852,-48.77817962929476,51.218120655113765,1.8827634755580687
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0174.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,54.16726538790767,-22.010865626517756,32.156399761389906,92.36296717126194,-50.72777180090479,41.63519537035716,1.7390405503965947
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0175.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,61.09874415699518,-23.31026274343539,37.7884814135598,102.51461750971153,-52.225966140673485,50.288651369038035,1.9301791867212201
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0176.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,66.63351454209743,-25.17542180454378,41.45809273755363,109.5784699213361,-53.51602353128487,56.06244639005122,2.0631797405368415
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0177.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,68.86784674058279,-20.716571984894237,48.15127475568856,114.47992134341766,-48.953805204767484,65.52611613865017,2.1554658920091496
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0178.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,57.28138677473207,-23.76560307491428,33.51578369981779,96.6207797017189,-52.62220178684813,43.998577914870786,1.8192080555474603
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0179.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,67.6954180783821,-23.175646159687876,44.51977191869421,112.64686245007144,-51.781720296720174,60.86514215335125,2.120952451780629
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0180.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,63.12935720500471,-20.66936345325135,42.45999375175336,107.56006480118279,-49.21806886353755,58.34199593764522,2.02517654013547
